src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
194.202.133.208,88.188.124.231,13165,101,ICMP,9084,99,217,38222,31098,15,3,0.92,43,0.22,0,Normal,China,China,0.773,1099,0
158.108.186.107,202.55.233.63,8661,4025,UDP,4544,534,80,15186,7635,19,1,0.08,48,0.09,0,Normal,Germany,Germany,0.307,1100,0
68.224.202.76,1.29.237.13,47698,3868,ICMP,9018,686,90,37660,3827,33,26,0.04,15,0.29,0,Normal,China,Germany,0.542,1101,0
46.239.247.67,151.230.9.182,44551,283,TCP,8006,344,1014,19452,15117,42,16,0.05,6,0.07,0,DoS,India,USA,0.765,1102,0
109.17.149.254,25.44.106.5,11204,7862,ICMP,7170,204,368,10745,39403,11,26,0.53,37,0.23,0,Normal,UK,Russia,0.435,1103,0
122.213.199.228,54.184.214.19,27355,2577,UDP,4609,298,617,24158,42907,48,10,0.43,6,0.8,1,Normal,USA,Germany,0.515,1104,0
224.63.228.192,63.134.240.63,34829,1630,ICMP,7814,863,53,8377,858,33,8,0.08,22,0.1,0,Normal,USA,China,0.25,1105,0
47.1.170.88,51.87.251.149,44825,2028,TCP,9977,503,1269,42407,14104,30,22,0.13,21,0.39,1,Botnet,India,India,0.873,1106,0
50.216.42.222,234.26.37.228,20537,5628,UDP,2284,129,75,10070,48331,42,21,0.67,21,0.29,1,Normal,Russia,Russia,0.19,1107,0
158.59.156.29,76.128.232.24,39288,3978,UDP,2715,372,490,13632,20861,16,18,0.03,45,0.75,0,Normal,USA,India,0.178,1108,0
203.234.19.132,155.61.103.241,23444,7450,UDP,6181,982,1089,15732,13476,22,6,0.32,6,0.83,0,DDoS,Russia,China,0.935,1109,0
113.68.217.90,63.81.195.199,49381,2019,ICMP,897,480,278,28735,33530,10,12,0.26,38,0.75,0,SQL Injection,China,Russia,0.611,1110,0
123.120.39.40,54.247.13.107,8672,3036,ICMP,402,745,579,42196,3060,37,7,0.02,22,0.43,0,DoS,China,Germany,0.191,1111,0
196.20.147.75,72.15.128.164,49611,7087,TCP,699,532,1440,31231,26493,49,27,0.93,44,0.92,1,Normal,India,Germany,0.66,1112,0
2.81.7.231,20.158.156.7,47981,2107,UDP,8927,787,60,6277,28419,21,17,0.85,17,0.37,0,Normal,China,India,0.663,1113,0
205.240.91.78,109.84.250.78,24964,5970,TCP,3965,280,967,20234,16718,7,20,0.35,12,0.36,0,DoS,Germany,Germany,0.607,1114,0
79.110.81.113,28.44.215.101,36736,4613,TCP,1869,153,1049,37229,22731,15,15,0.62,37,0.07,0,Normal,USA,India,0.713,1115,0
226.165.36.170,19.237.79.178,61778,815,UDP,4735,559,84,40875,28887,11,19,0.75,9,0.45,1,Normal,UK,India,0.764,1116,0
161.131.191.51,154.119.16.133,2513,3895,TCP,8867,80,782,10335,6268,8,11,0.48,12,0.39,1,Normal,China,UK,0.601,1117,0
43.48.85.200,92.203.185.80,28982,4522,UDP,4182,296,240,33162,5114,47,24,0.95,21,0.08,1,Normal,India,Russia,0.433,1118,0
25.244.53.100,108.107.133.238,31461,6036,UDP,6832,100,819,39151,32864,17,12,0.71,34,0.66,1,Normal,UK,China,0.805,1119,0
4.69.86.33,4.242.214.98,21094,399,ICMP,9772,882,898,165,26776,36,5,0.81,2,0.92,1,Normal,USA,UK,0.55,1120,0
121.83.183.91,121.184.125.194,35072,130,TCP,1878,779,1345,13210,31283,20,4,0.59,40,0.03,0,Normal,India,Germany,0.187,1121,0
45.224.104.210,7.118.150.229,10617,4653,ICMP,9470,146,971,26031,31853,1,18,0.43,31,0.13,0,Normal,Germany,Germany,0.422,1122,0
4.7.133.69,3.119.25.130,33287,1660,ICMP,3007,413,699,42367,31813,5,21,0.64,3,0.73,0,Normal,Russia,UK,0.532,1123,0
164.186.120.250,161.203.177.144,53419,6340,UDP,9666,520,268,5387,34775,18,4,0.17,32,0.08,0,Normal,Germany,USA,0.863,1124,0
145.180.18.247,153.107.3.82,6186,6292,UDP,8709,328,403,2487,28130,8,4,0.0,14,0.09,0,Normal,USA,Russia,0.225,1125,0
188.232.178.192,99.186.124.38,23052,3491,ICMP,2991,301,858,49298,48667,11,22,0.46,41,0.7,0,Normal,Russia,India,0.722,1126,0
94.240.60.169,205.126.234.38,13662,7041,TCP,7876,953,347,18785,20804,14,1,0.39,33,0.23,0,Normal,USA,USA,0.672,1127,0
164.151.221.240,162.26.240.33,19965,7274,ICMP,9626,348,207,18258,4516,11,3,0.24,17,0.72,0,Normal,Germany,India,0.115,1128,0
31.32.75.234,132.117.41.247,34701,915,UDP,4390,684,307,12018,23449,39,7,0.69,19,0.66,0,Normal,USA,Germany,0.681,1129,0
246.113.62.96,76.196.40.23,32256,1451,UDP,3816,419,476,31019,28432,26,10,0.77,29,0.77,1,Normal,China,USA,0.716,1130,0
167.144.244.186,46.81.131.220,14673,5304,TCP,5480,659,686,19080,30183,35,19,0.18,22,0.95,0,Normal,China,UK,0.189,1131,0
243.215.18.69,11.228.110.58,62602,2515,ICMP,5016,203,400,27091,38142,20,6,0.04,40,0.32,0,Normal,UK,Russia,0.725,1132,0
222.214.136.81,45.240.28.78,50490,5327,UDP,5848,462,556,43562,47677,44,3,0.02,42,0.14,1,Normal,USA,India,0.716,1133,0
126.138.39.37,15.142.247.193,48243,5005,UDP,1337,259,832,11816,31111,21,19,0.8,49,0.97,0,Normal,USA,Russia,0.591,1134,0
43.65.93.122,183.219.119.127,32290,1140,ICMP,3085,138,737,13949,3462,7,1,0.55,37,0.83,0,Normal,China,India,0.326,1135,0
56.77.124.172,172.245.155.145,17669,317,TCP,9838,120,343,41023,377,3,1,0.74,39,0.52,0,Normal,USA,USA,0.374,1136,0
245.139.111.56,103.8.19.202,14547,5444,TCP,5905,785,489,17453,12634,32,8,0.34,10,0.43,0,Normal,USA,China,0.512,1137,0
158.243.79.78,136.185.80.195,11212,4906,UDP,9857,212,926,29112,16981,41,11,0.73,23,0.97,0,Normal,USA,China,0.17,1138,0
164.138.147.218,227.180.72.155,49107,5893,ICMP,9890,257,1098,16236,17635,18,3,0.23,37,0.83,0,Normal,UK,India,0.832,1139,0
128.81.232.62,172.143.30.115,42061,882,TCP,9903,420,251,37565,15330,35,3,0.53,36,0.65,0,Normal,India,UK,0.292,1140,0
216.106.101.146,4.77.202.25,12086,2718,TCP,4597,844,363,31628,1575,31,11,0.38,11,0.18,0,Botnet,Russia,China,0.785,1141,0
153.138.12.91,56.172.191.119,20699,4196,TCP,8005,298,384,33414,216,16,7,0.21,18,0.04,0,DoS,India,China,0.479,1142,0
87.203.22.98,183.98.150.240,52431,7349,ICMP,8778,939,1207,27215,46766,35,20,0.3,17,0.81,0,Normal,USA,China,0.602,1143,0
89.209.152.79,160.47.85.29,52422,1622,UDP,1201,189,1313,19746,10798,26,4,0.49,17,0.68,0,Normal,Germany,India,0.215,1144,0
146.31.82.39,59.71.61.208,33661,3095,UDP,6273,505,951,8211,20589,34,3,0.94,16,0.92,0,Normal,India,UK,0.678,1145,0
147.7.128.155,222.36.20.196,47880,6552,UDP,6551,61,786,43221,45003,24,2,0.52,26,0.72,0,Normal,USA,USA,0.167,1146,0
215.200.61.14,24.124.203.179,15896,3223,UDP,6996,634,1043,37300,39419,30,13,0.05,6,0.04,0,Normal,Russia,Germany,0.871,1147,0
246.165.190.153,37.114.124.187,64044,3537,TCP,7883,771,421,43299,2060,3,22,0.99,7,0.04,1,Ransomware,India,Russia,0.306,1148,0
160.15.197.144,65.208.44.139,26451,1651,TCP,9849,671,841,11931,12655,48,8,0.55,5,0.45,1,Normal,India,India,0.109,1149,0
17.32.65.58,127.67.138.44,37513,5252,ICMP,4857,872,601,3006,11808,14,9,0.27,44,0.42,0,Normal,China,UK,0.544,1150,0
172.90.252.183,168.168.108.78,32893,294,ICMP,4588,106,1355,277,30499,30,29,0.71,1,0.73,0,Normal,UK,UK,0.163,1151,0
181.222.7.31,95.39.51.207,54716,3632,UDP,3241,466,830,17826,49635,36,15,0.58,38,0.94,0,Normal,UK,Russia,0.992,1152,0
50.169.61.36,220.144.173.75,65096,4597,UDP,7779,834,645,31951,36741,11,9,0.02,5,0.12,0,SQL Injection,China,India,0.794,1153,0
58.15.124.230,111.138.32.245,43745,4583,UDP,6019,475,453,6812,6369,42,13,0.2,37,0.37,0,DDoS,UK,China,0.12,1154,0
205.203.8.143,115.149.16.31,21137,1181,TCP,4277,142,652,40504,16037,6,2,0.62,35,0.92,0,Normal,India,Russia,0.415,1155,0
232.131.217.141,229.112.43.206,22808,5654,TCP,9619,749,849,11944,6149,19,16,0.19,31,0.65,1,Normal,UK,Germany,0.744,1156,0
232.229.224.229,68.18.97.181,31470,1636,UDP,9590,67,1485,8553,22869,22,29,0.53,49,0.84,0,Normal,UK,UK,0.991,1157,0
151.130.159.209,240.55.51.164,25625,723,ICMP,140,972,132,16981,18094,15,20,0.57,9,0.32,0,Normal,Germany,China,0.813,1158,0
58.92.216.237,29.170.78.25,56183,6015,TCP,5744,643,1326,49093,30557,34,3,0.46,1,0.03,0,Normal,Germany,USA,0.139,1159,0
242.152.233.3,204.92.159.170,9608,8015,UDP,907,76,838,27481,37318,48,9,0.55,11,0.09,0,Normal,Germany,Russia,0.182,1160,1
128.115.86.60,132.235.249.114,65117,1189,ICMP,4783,405,1474,25497,35970,9,14,0.44,14,0.31,0,Normal,China,India,0.664,1161,0
127.180.163.38,135.24.134.158,37652,6867,TCP,8723,922,476,9218,41452,49,23,0.64,12,0.26,0,Normal,USA,Russia,0.119,1162,0
177.133.86.208,100.128.212.74,40583,7522,ICMP,1201,462,848,32397,27582,29,27,0.01,49,0.12,1,SQL Injection,China,USA,0.148,1163,0
116.100.203.215,170.126.178.8,17797,1129,UDP,4631,917,1389,28123,20848,38,6,0.85,33,0.78,0,Normal,Germany,Germany,0.612,1164,0
185.234.15.244,253.12.85.8,65115,5139,UDP,3198,871,940,47511,15139,30,21,0.6,32,0.35,0,Normal,Germany,India,0.573,1165,0
123.32.7.7,142.238.175.114,64276,1541,ICMP,9447,730,1247,13040,37517,11,7,0.35,9,0.69,0,Normal,Germany,UK,0.848,1166,0
223.208.243.207,152.218.203.53,35380,2224,ICMP,8734,522,655,43575,18089,9,1,0.76,20,0.91,0,Normal,UK,India,0.759,1167,0
162.196.245.73,96.12.8.131,48141,2000,UDP,432,799,219,21046,8287,44,19,0.63,48,0.18,0,Botnet,China,USA,0.371,1168,0
232.118.110.238,136.147.129.248,29828,2791,UDP,5660,674,1188,25650,664,46,18,0.21,41,0.51,0,Normal,Russia,China,0.533,1169,0
165.35.223.228,183.234.226.203,23796,7927,ICMP,6135,28,1482,23536,47023,40,18,0.93,43,0.15,0,Normal,Russia,USA,0.797,1170,0
165.124.197.70,4.38.204.11,13065,1385,TCP,183,927,685,4825,47419,45,26,0.84,47,0.46,1,DoS,Germany,UK,0.206,1171,0
77.21.42.189,154.82.36.36,37430,3347,UDP,6760,918,80,3613,45408,8,10,0.74,9,0.38,0,Normal,UK,India,0.979,1172,0
9.201.117.113,30.240.66.149,64171,1872,ICMP,4035,731,1277,4414,24111,29,16,0.73,40,0.01,0,SQL Injection,Russia,UK,0.532,1173,0
141.114.199.83,197.250.85.100,36516,6580,UDP,2843,223,693,45673,43669,20,16,0.51,41,0.79,1,Normal,UK,UK,0.383,1174,0
157.167.172.131,198.92.166.111,1366,3841,ICMP,4605,971,642,20243,47442,34,22,0.72,8,0.99,0,Normal,USA,Germany,0.618,1175,0
40.200.241.31,144.97.32.8,55103,5497,ICMP,617,456,885,46837,47348,20,27,0.7,18,0.59,0,Normal,China,Russia,0.454,1176,0
86.134.191.209,186.86.226.254,26190,6477,ICMP,3480,749,505,27754,45039,3,3,0.27,12,0.65,0,DoS,China,Germany,0.547,1177,0
48.229.130.57,166.132.80.41,53016,1762,TCP,8659,783,315,12899,46868,4,22,0.08,47,0.44,0,SQL Injection,Russia,Russia,0.627,1178,1
198.2.158.171,28.185.229.255,53484,4751,UDP,5241,471,683,47300,15900,39,16,0.05,10,0.81,0,Normal,India,China,0.322,1179,0
34.95.12.111,47.16.29.28,15403,1220,ICMP,655,439,966,26128,32358,24,4,0.98,35,0.35,0,Normal,China,USA,0.485,1180,0
227.128.115.124,144.207.10.9,59071,4380,UDP,763,980,408,45846,28100,12,16,0.53,1,0.71,0,Normal,UK,India,0.446,1181,0
195.98.107.198,106.168.226.77,45532,2037,ICMP,9271,778,142,18743,28961,31,24,0.52,11,0.01,0,Normal,Germany,USA,0.508,1182,0
126.109.18.159,152.179.226.237,47188,7880,UDP,6197,719,543,28445,24575,36,20,0.54,14,0.98,0,Normal,Germany,China,0.631,1183,0
229.249.119.134,41.79.14.210,60818,6408,ICMP,6312,222,1005,13868,28153,9,23,0.04,10,0.43,0,SQL Injection,USA,Germany,0.849,1184,0
1.57.166.4,159.120.15.159,32199,5660,UDP,9070,723,834,4905,20400,32,25,0.37,21,0.45,0,Normal,USA,Russia,0.794,1185,0
230.122.81.4,113.43.82.127,15668,3703,TCP,3031,846,230,40157,41890,29,16,0.13,27,0.33,0,Normal,China,USA,0.896,1186,0
1.225.13.82,74.167.12.66,31426,1858,UDP,2638,623,1341,24984,42617,10,10,0.38,40,0.73,0,Normal,India,India,0.351,1187,0
121.128.147.158,18.208.126.112,21229,3650,ICMP,4870,520,134,30116,8421,18,5,0.46,7,0.74,1,Ransomware,UK,Germany,0.931,1188,0
44.140.193.23,39.188.161.9,43174,4766,ICMP,2707,5,1449,27346,49515,26,22,0.34,32,0.01,0,Normal,Germany,USA,0.534,1189,0
132.211.216.254,47.204.46.54,47713,5755,ICMP,6861,206,1041,39454,30096,45,22,0.37,39,0.82,0,Normal,USA,UK,0.344,1190,0
144.17.205.32,224.234.248.43,58598,7107,ICMP,6003,494,1048,31307,28523,34,13,0.73,9,0.78,0,Normal,China,Russia,0.256,1191,0
153.67.5.211,119.177.136.191,26189,2778,UDP,2718,562,597,3043,25925,15,27,0.45,23,0.38,0,Normal,UK,Germany,0.324,1192,0
137.96.6.51,242.1.211.41,12910,1388,TCP,4572,596,418,8770,21885,26,26,0.38,24,0.67,0,Normal,Russia,Russia,0.257,1193,0
152.122.229.77,39.90.104.63,50842,4360,TCP,9549,331,775,28909,34211,22,26,0.34,37,0.69,0,Normal,Russia,USA,0.106,1194,0
6.5.25.244,134.160.126.222,50044,2803,ICMP,4228,310,358,13451,31036,23,20,0.65,42,0.22,0,Normal,China,USA,0.51,1195,0
147.31.133.192,34.170.243.136,39272,4885,TCP,7308,573,640,2510,34690,7,23,0.91,44,0.29,0,Normal,Germany,UK,0.299,1196,0
86.167.8.181,178.13.25.252,42132,3894,TCP,400,221,1094,39150,14005,6,28,0.57,41,0.67,1,Normal,India,Russia,0.313,1197,0
254.177.50.144,147.31.85.101,31883,5138,TCP,2729,977,1094,11454,38156,34,17,0.09,31,0.75,0,SQL Injection,Germany,Russia,0.564,1198,0
246.64.162.7,106.37.30.12,41217,6900,TCP,3730,627,66,36929,14410,46,25,0.27,10,0.06,0,Normal,China,China,0.116,1199,0
214.16.58.88,2.62.250.4,48789,7197,TCP,3333,226,1196,36068,23372,6,18,0.41,25,0.25,0,Normal,Germany,Germany,0.284,1200,0
251.17.150.227,251.127.62.172,24381,6029,TCP,5923,624,91,49912,2883,14,19,0.99,46,0.04,0,Botnet,UK,Russia,0.898,1201,0
116.233.61.116,93.174.48.85,63229,3497,TCP,4644,624,261,2977,12795,6,8,0.3,7,0.58,0,Normal,Germany,UK,0.194,1202,0
186.254.248.105,211.21.163.226,31358,6467,TCP,5863,552,854,35959,44740,3,25,0.06,35,0.08,1,Normal,Russia,India,0.534,1203,0
149.207.147.241,6.192.160.160,62727,305,TCP,4194,242,1487,25226,16928,7,17,0.22,48,0.07,0,Normal,Germany,USA,0.149,1204,0
11.254.180.103,110.228.69.215,38203,5726,TCP,2437,324,923,20382,18917,5,10,0.16,40,0.17,0,SQL Injection,Russia,China,0.424,1205,0
124.96.57.39,124.20.8.233,55081,7673,ICMP,4451,541,73,21363,47837,42,18,0.49,9,0.68,0,Normal,Germany,USA,0.651,1206,0
73.193.185.127,116.195.173.92,33414,1405,TCP,4602,961,503,28615,41446,17,23,0.63,25,0.4,1,Normal,USA,USA,0.794,1207,1
213.138.135.94,197.237.155.239,26648,6893,TCP,4340,299,417,37434,7344,21,17,0.31,40,0.9,0,DDoS,USA,UK,0.753,1208,0
222.130.153.156,106.239.196.115,32131,1870,ICMP,587,653,957,13950,34702,35,4,0.81,10,0.01,0,Normal,Germany,Germany,0.639,1209,0
110.188.184.28,205.183.95.28,34699,494,TCP,4269,198,1314,33759,37059,30,2,0.83,27,0.48,0,Normal,Germany,India,0.662,1210,0
210.234.210.222,245.210.29.161,19942,705,UDP,4001,563,884,12339,30993,25,29,0.62,48,0.1,0,Normal,China,USA,0.482,1211,0
49.17.180.60,137.118.217.88,6364,5672,ICMP,9069,847,1388,19946,26203,32,18,0.28,47,0.34,0,Normal,China,UK,0.921,1212,0
231.104.12.50,133.173.230.85,31143,438,ICMP,9378,419,664,39008,38474,36,16,0.97,48,0.96,0,Normal,USA,USA,0.4,1213,0
3.47.196.156,82.130.39.167,63861,683,TCP,8454,717,810,19672,38199,47,8,0.06,11,0.91,0,DDoS,Russia,Germany,0.727,1214,0
135.54.59.117,1.206.81.220,45462,5176,UDP,8973,476,824,48246,21477,5,21,0.48,25,0.04,0,Normal,UK,Germany,0.364,1215,0
118.157.252.79,255.207.197.1,65421,2057,ICMP,8489,140,527,29077,19864,14,16,0.58,14,0.92,0,SQL Injection,Russia,India,0.49,1216,0
219.114.199.1,57.239.206.160,44252,3337,ICMP,9888,512,1228,29392,36908,32,19,0.28,42,0.06,1,Normal,China,USA,0.221,1217,0
163.16.199.82,123.63.108.124,55405,7238,ICMP,7990,477,601,28107,48987,18,22,0.77,18,0.93,1,Normal,Russia,Russia,0.94,1218,0
231.179.213.177,125.134.26.42,30430,4188,TCP,8377,61,362,11844,42268,35,2,0.11,43,0.22,1,Normal,India,Russia,0.59,1219,0
42.126.159.221,192.113.131.193,13479,1780,TCP,6775,982,797,17875,25579,6,27,0.4,5,0.91,0,Normal,Germany,UK,0.129,1220,0
111.250.52.75,178.138.115.214,7165,2321,TCP,6229,576,1098,28499,2690,33,23,0.51,35,0.69,1,Normal,Russia,Russia,0.26,1221,0
59.178.222.35,134.149.255.16,62225,4567,UDP,8893,770,1446,46074,46501,19,5,0.18,20,0.08,0,Normal,Germany,UK,0.671,1222,0
104.185.13.255,91.66.245.191,6338,3085,TCP,6592,263,577,18971,26982,35,21,0.39,13,0.1,0,Ransomware,USA,UK,0.769,1223,1
203.5.15.165,144.34.238.188,18191,1287,ICMP,6996,737,1269,49873,37408,10,5,0.91,33,0.81,0,Normal,UK,UK,0.902,1224,0
125.88.240.12,70.108.209.122,21853,3485,UDP,2098,947,740,31382,5646,19,10,0.02,2,0.19,0,Normal,Russia,Germany,0.396,1225,0
192.232.181.116,215.137.96.63,16474,4463,UDP,2638,499,1493,16230,7252,24,18,0.6,30,0.89,0,Normal,UK,UK,0.278,1226,0
38.251.52.188,48.80.242.40,43494,272,TCP,2855,421,1123,36359,29012,40,3,0.1,37,0.12,0,DoS,Russia,India,0.668,1227,0
17.125.5.214,155.79.43.204,34463,6252,UDP,3644,999,1070,21064,13059,40,13,0.58,3,0.88,0,Normal,India,India,0.961,1228,0
96.124.85.173,132.117.100.244,1730,805,UDP,3774,48,1433,46889,47086,25,27,0.51,20,0.54,0,Normal,India,Germany,0.116,1229,0
134.131.101.114,159.90.184.214,45092,50,TCP,9975,400,578,28194,11371,37,11,0.59,20,0.79,0,Normal,Germany,Germany,0.644,1230,0
131.145.131.97,193.128.178.87,24575,2836,TCP,8720,162,213,24723,21432,13,6,0.7,24,0.83,0,Normal,China,Russia,0.275,1231,0
251.27.126.128,194.117.198.120,49471,4372,UDP,6633,68,578,9015,26729,14,6,0.43,38,0.94,0,Botnet,India,Russia,0.427,1232,0
97.188.21.71,17.147.206.98,22388,3252,TCP,1694,602,103,46860,42068,16,1,0.22,15,0.94,1,Normal,Germany,India,0.564,1233,0
38.207.167.125,19.76.15.80,9761,5417,ICMP,8278,732,707,43681,18811,45,10,0.29,26,0.61,0,Normal,Russia,UK,0.696,1234,0
234.146.222.252,136.109.1.13,63494,6958,UDP,5641,218,1358,21931,27593,2,16,0.38,28,0.69,0,Botnet,USA,UK,0.118,1235,0
230.161.186.212,26.171.225.130,62895,6522,TCP,2732,910,301,10966,3022,31,21,0.95,32,0.73,0,Normal,China,Germany,0.215,1236,0
200.188.4.227,208.159.159.252,46249,2802,ICMP,361,846,461,47156,13703,2,5,0.91,27,0.43,0,Normal,China,USA,0.483,1237,0
73.73.57.28,34.128.79.100,16945,4414,ICMP,3834,566,1345,30160,14590,25,23,0.32,33,0.32,0,Normal,India,China,0.456,1238,0
218.59.227.46,146.220.163.190,13992,449,TCP,9585,829,294,38366,28373,41,8,0.65,41,0.38,0,Normal,India,USA,0.712,1239,0
240.51.6.194,40.194.139.172,44392,6021,TCP,5966,679,118,49700,48275,20,11,0.01,34,0.85,0,Normal,Germany,India,0.814,1240,0
192.104.113.244,114.111.92.51,23219,6274,TCP,3445,400,1373,45817,47860,13,24,0.48,5,0.72,1,Normal,Germany,Russia,0.542,1241,0
77.178.243.232,101.151.244.180,65295,5317,UDP,4756,620,1197,6733,44530,41,5,0.06,28,0.21,0,Normal,Germany,India,0.686,1242,0
244.20.163.90,57.162.201.35,24888,3268,TCP,788,624,1425,18254,48459,34,13,0.42,29,0.92,1,Normal,Germany,UK,0.617,1243,0
96.247.176.100,94.145.252.84,26211,6286,ICMP,4906,133,1034,35145,48479,3,22,0.21,5,0.89,0,Normal,China,Germany,0.124,1244,0
40.7.171.20,188.20.20.134,58649,5691,TCP,7941,559,219,17035,17560,44,2,0.03,47,0.77,0,Normal,China,India,0.726,1245,0
33.35.107.3,244.110.26.16,49706,2942,ICMP,7744,296,814,12164,40160,9,22,0.11,49,0.79,0,Normal,China,UK,0.117,1246,0
56.142.227.79,39.104.142.243,37851,7407,ICMP,1280,886,482,20148,17426,48,6,0.77,23,0.2,0,Normal,Germany,Germany,0.765,1247,0
66.242.50.205,56.15.125.239,9317,7138,TCP,7567,631,1358,3663,43442,1,13,0.7,25,0.19,0,Normal,UK,India,0.203,1248,0
89.37.125.62,215.101.134.46,21877,7830,TCP,5559,255,1361,45953,12643,32,9,0.21,22,0.68,0,Normal,Germany,China,0.145,1249,0
68.246.225.84,244.114.206.219,14260,33,TCP,8709,426,467,34215,25833,26,1,0.13,17,0.32,0,DDoS,USA,UK,0.589,1250,0
240.53.235.199,2.74.255.24,40509,285,TCP,1703,156,343,31384,100,30,24,0.8,15,0.31,0,Normal,Germany,China,0.357,1251,0
155.54.190.233,195.143.90.116,39667,2857,ICMP,3282,248,461,8581,14280,23,18,0.79,34,0.87,0,Normal,UK,Germany,0.286,1252,0
61.243.189.3,248.180.182.89,34063,2879,TCP,1916,620,1292,16968,21794,36,10,0.61,43,0.37,0,Normal,India,UK,0.762,1253,0
246.107.181.196,128.75.159.118,55959,5019,TCP,9260,942,1488,43325,7951,23,27,0.05,36,0.0,1,Normal,USA,Russia,0.279,1254,0
122.26.26.45,119.106.187.191,2748,4565,TCP,8220,822,899,21571,5450,5,22,0.64,22,0.66,0,Normal,UK,UK,0.141,1255,0
179.238.34.242,249.24.246.51,27496,5331,TCP,6723,35,1281,3903,2821,6,15,0.62,8,0.77,0,Normal,UK,Russia,0.122,1256,0
231.145.160.85,80.215.118.210,41948,8061,UDP,9053,501,167,7434,18332,25,5,0.97,40,0.89,0,Normal,China,Germany,0.14,1257,0
206.249.232.235,116.161.116.163,12179,4479,TCP,4969,592,647,22574,33747,27,15,0.65,18,0.08,0,Normal,Germany,USA,0.181,1258,0
179.20.253.252,14.201.222.144,3059,5078,ICMP,6199,688,479,7945,17882,6,22,0.4,3,0.94,0,Normal,Russia,India,0.388,1259,0
85.23.88.169,116.73.29.82,3336,5450,ICMP,4353,567,591,31093,26734,24,14,0.55,44,0.64,1,Normal,India,USA,0.84,1260,0
195.1.91.60,224.254.23.228,63216,7791,UDP,3058,625,196,49180,42015,42,16,0.23,37,0.79,0,Normal,Russia,USA,0.994,1261,0
129.49.167.175,255.43.68.149,36092,6265,TCP,7924,562,323,16808,8440,12,13,0.88,16,0.59,0,DDoS,UK,UK,0.659,1262,0
81.89.117.192,2.3.149.45,12585,4851,TCP,3685,170,1289,38372,11711,21,15,0.6,49,0.74,0,Normal,UK,China,0.264,1263,0
47.149.22.16,65.143.46.90,8971,2574,ICMP,1584,371,224,46227,24729,8,3,0.25,12,1.0,0,SQL Injection,USA,Russia,0.605,1264,0
3.188.226.212,190.73.217.167,21166,1771,ICMP,8264,852,1034,246,34182,20,24,0.49,18,0.82,0,Normal,China,USA,0.211,1265,0
237.7.1.16,41.244.155.114,3430,7682,ICMP,7791,370,1347,15327,5675,7,15,0.85,37,0.69,0,Normal,Germany,Germany,0.233,1266,0
102.41.209.191,72.62.49.254,51723,5737,UDP,2307,317,380,29606,7245,40,1,0.63,35,0.54,1,Normal,Germany,Russia,0.495,1267,0
112.181.19.241,184.1.11.134,17720,2162,ICMP,4099,824,835,31210,32915,43,6,0.41,49,0.54,0,DoS,USA,UK,0.141,1268,0
169.236.140.253,35.8.243.42,31233,3090,ICMP,6135,121,247,13726,40068,46,2,0.16,30,0.1,0,Normal,Russia,USA,0.982,1269,1
2.71.164.75,139.70.244.53,53224,1506,ICMP,5360,507,154,47590,39998,4,23,0.45,21,0.05,0,Normal,USA,UK,0.841,1270,0
178.95.9.64,130.188.47.207,61388,4448,TCP,5073,864,743,17811,11565,14,13,0.57,12,0.93,0,Normal,China,UK,0.11,1271,0
227.68.97.180,85.28.27.85,32299,1692,UDP,2562,76,1357,28104,41315,19,24,0.2,12,0.25,0,Normal,USA,Russia,0.663,1272,0
232.18.34.186,180.46.86.142,33628,1700,UDP,1,540,232,40662,48658,31,24,0.05,9,0.49,0,Botnet,USA,India,0.862,1273,0
161.121.201.212,236.98.147.239,20720,5986,ICMP,1947,726,1085,22303,10012,40,12,0.13,28,0.87,0,Normal,Russia,USA,0.722,1274,0
182.171.6.132,152.30.74.226,64907,7095,TCP,3174,531,866,48671,31310,4,24,0.72,48,0.78,0,Normal,UK,China,0.893,1275,0
247.165.5.124,40.137.186.115,29235,3515,UDP,2990,452,804,39889,39269,39,11,0.63,17,0.69,0,Normal,India,Russia,0.662,1276,0
77.224.68.33,108.12.206.152,58804,1212,UDP,9589,325,226,22300,37312,48,14,0.44,22,0.66,0,Normal,USA,China,0.994,1277,0
222.56.111.133,110.39.162.176,9921,1157,ICMP,8654,202,289,14406,44518,23,27,0.35,42,0.05,0,Normal,India,Germany,0.947,1278,0
239.229.23.182,231.40.169.15,6461,1012,TCP,3231,213,366,47984,48013,20,2,0.36,21,0.16,0,Normal,Russia,UK,0.105,1279,0
39.114.245.99,125.153.69.204,33264,4799,TCP,2539,341,141,16980,27381,15,25,0.12,37,0.66,0,Normal,India,USA,0.37,1280,0
161.115.222.162,200.75.203.95,39626,1488,TCP,5694,413,1148,29314,44865,42,1,0.14,46,0.16,0,Normal,China,Russia,0.443,1281,0
165.116.171.64,31.211.242.201,12386,7613,ICMP,2445,464,871,21413,16305,34,10,0.2,47,0.22,0,Normal,India,UK,0.871,1282,0
78.67.235.157,169.211.251.96,3686,3901,TCP,1210,683,474,6874,43531,30,27,0.59,43,0.21,1,DDoS,China,USA,0.255,1283,0
